"GEO_ID","NAME","S1903_C01_001M","S1903_C02_001E","S1903_C02_001M","S1903_C01_001E","S1903_C01_002E","S1903_C01_002M","S1903_C02_002E","S1903_C02_002M","S1903_C01_003M","S1903_C01_003E","S1903_C02_003E","S1903_C02_003M","S1903_C01_004E","S1903_C01_004M","S1903_C02_004E","S1903_C02_004M","S1903_C01_005E","S1903_C01_005M","S1903_C02_005M","S1903_C02_005E","S1903_C01_006E","S1903_C01_006M","S1903_C02_006E","S1903_C02_006M","S1903_C02_007E","S1903_C02_007M","S1903_C01_007M","S1903_C01_007E","S1903_C01_008M","S1903_C01_008E","S1903_C02_008E","S1903_C02_008M","S1903_C01_009M","S1903_C01_009E","S1903_C02_009E","S1903_C02_009M","S1903_C01_010E","S1903_C01_010M","S1903_C02_010E","S1903_C02_010M","S1903_C01_012E","S1903_C01_012M","S1903_C02_012M","S1903_C02_012E","S1903_C01_013M","S1903_C01_013E","S1903_C02_013E","S1903_C02_013M","S1903_C01_014M","S1903_C01_014E","S1903_C02_014E","S1903_C02_014M","S1903_C01_015E","S1903_C01_015M","S1903_C02_015M","S1903_C02_015E","S1903_C01_016E","S1903_C01_016M","S1903_C02_016E","S1903_C02_016M","S1903_C01_017M","S1903_C01_017E","S1903_C02_017E","S1903_C02_017M","S1903_C01_018E","S1903_C01_018M","S1903_C02_018M","S1903_C02_018E","S1903_C01_019E","S1903_C01_019M","S1903_C02_019E","S1903_C02_019M","S1903_C01_020M","S1903_C01_020E","S1903_C02_020E","S1903_C02_020M","S1903_C01_021E","S1903_C01_021M","S1903_C02_021E","S1903_C02_021M","S1903_C01_022E","S1903_C01_022M","S1903_C02_022M","S1903_C02_022E","S1903_C01_023E","S1903_C01_023M","S1903_C02_023E","S1903_C02_023M","S1903_C01_024E","S1903_C01_024M","S1903_C02_024M","S1903_C02_024E","S1903_C01_025M","S1903_C01_025E","S1903_C02_025E","S1903_C02_025M","S1903_C01_026E","S1903_C01_026M","S1903_C02_026M","S1903_C02_026E","S1903_C01_027E","S1903_C01_027M","S1903_C02_027E","S1903_C02_027M","S1903_C01_028M","S1903_C01_028E","S1903_C02_028E","S1903_C02_028M","S1903_C01_029E","S1903_C01_029M","S1903_C02_029E","S1903_C02_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_030M","S1903_C02_030E","S1903_C01_031E","S1903_C01_031M","S1903_C02_031E","S1903_C02_031M",
"1600000US0477000","Tucson city, Arizona","4584","36428","1560","201761","81.6","1.4","37790","1646","0.5","4.6","28791","5550","2.7","0.5","24450","8458","2.2","0.4","12274","49417","N","N","N","N","27410","5929","1.0","6.7","0.6","2.0","36074","8621","1.3","32.0","32493","1909","57.7","1.4","40797","1714","9.1","1.3","2555","20081","1.4","35.3","38902","2861","1.3","36.1","44976","3172","19.5","1.1","2265","31464","115566","4248","45883","2536","2.2","42.0","36640","2530","58.0","2.2","3072","52974","63.0","2.3","60053","1851","2.2","26.8","25894","3773","10.2","1.7","32292","5900","86195","3691","1546","25040","50.7","2.8","23347","2095","39.8","2.8","2694","21360","1.9","11.0","34273","7454","49.3","2.8","2169","26494","40.0","2.9","24183","2842","1.6","9.3","40728","7999","24.4","(X)","(X)","(X)","25.4","(X)","(X)","(X)","21.6","(X)","(X)","(X)",
"1600000US0485540","Yuma city, Arizona","1811","45789","7838","31417","73.4","5.0","43020","7512","N","N","45041","18481","N","N","67422","42665","N","N","24895","71806","N","N","-","**","52211","18371","4.4","17.4","N","N","33824","9036","3.6","47.3","50136","9822","45.6","3.9","41863","7466","7.4","2.6","8196","30511","4.3","38.6","51383","4989","4.2","33.4","58033","11190","20.5","3.5","5795","37413","23483","1675","47687","8343","N","N","39518","7644","N","N","9239","54653","N","N","55028","7151","N","N","28000","7388","N","N","60704","34544","7934","1526","4134","31898","48.2","7.6","25621","3744","39.6","7.8","6788","21922","4.5","8.7","48659","46936","51.8","7.6","20055","42372","33.2","8.5","40385","10481","7.5","18.5","54167","20982","28.5","(X)","(X)","(X)","27.6","(X)","(X)","(X)","25.4","(X)","(X)","(X)",
"1600000US0523290","Fayetteville city, Arkansas","2395","32908","3103","29469","86.1","3.6","33938","3726","N","N","22267","16919","N","N","22165","6666","N","N","N","N","N","N","-","**","36972","20479","N","N","N","N","14848","5584","N","N","35809","23748","84.4","3.7","34104","3682","24.7","3.8","3115","15248","4.3","39.2","44806","11566","3.7","24.2","50243","8569","11.9","3.5","7104","35830","14966","1641","52158","10313","N","N","45191","14492","N","N","5906","65988","N","N","68387","7723","N","N","19367","5212","N","N","53792","30693","14503","2037","3856","17436","42.4","7.0","20461","3206","30.8","7.2","5864","20330","3.5","11.6","20618","3538","57.6","7.0","2903","16415","39.9","7.7","15597","5230","5.9","17.8","20480","6667","14.6","(X)","(X)","(X)","17.8","(X)","(X)","(X)","11.2","(X)","(X)","(X)",
"1600000US0524550","Fort Smith city, Arkansas","1768","37856","2569","33742","84.3","2.3","38299","2134","N","N","26239","6538","N","N","88419","66458","N","N","17125","50033","N","N","-","**","68071","22234","N","N","N","N","28459","13683","1.6","11.2","35156","7238","73.7","2.5","39503","3934","3.8","1.5","4596","28389","3.4","39.2","36648","5082","3.4","36.7","43458","7660","20.3","2.8","6201","33607","21493","1398","42619","4147","N","N","28360","6891","N","N","13876","58327","N","N","56447","9408","N","N","21769","9422","N","N","24279","22283","12249","1609","3944","28183","51.9","7.9","26237","4720","46.8","7.7","3777","24214","3.6","5.2","40236","18180","48.1","7.9","7236","30704","36.9","7.3","23660","11454","5.7","11.1","51495","54487","25.9","(X)","(X)","(X)","25.2","(X)","(X)","(X)","25.4","(X)","(X)","(X)",
"1600000US0535710","Jonesboro city, Arkansas","1200","34329","3065","25315","82.4","2.5","37782","7122","2.4","14.8","24705","4812","N","N","N","N","N","N","31100","32708","N","N","-","**","N","N","N","N","N","N","N","N","N","N","29255","14541","80.0","2.8","39182","8226","12.5","3.2","15262","16807","3.4","38.7","43092","17384","3.7","31.5","43242","14201","17.3","3.0","7011","30316","16699","1487","51628","8415","N","N","40018","19751","N","N","10217","60610","N","N","64768","8832","N","N","21683","5431","N","N","35707","28717","8616","1444","4759","22416","48.2","9.5","22721","4071","39.8","9.3","9836","17461","5.3","8.4","46155","1170","51.8","9.5","9775","20839","34.9","9.1","18816","6645","7.9","16.9","30833","34966","25.0","(X)","(X)","(X)","23.4","(X)","(X)","(X)","24.5","(X)","(X)","(X)",
"1600000US0541000","Little Rock city, Arkansas","2546","44415","3162","77499","56.6","2.2","57988","5060","2.3","39.7","31850","2221","N","N","87723","76501","N","N","23860","72898","N","N","-","**","68389","13779","N","N","N","N","N","N","N","N","21755","9192","52.0","2.3","60688","3255","6.1","1.6","3981","18219","2.8","38.2","40677","5369","2.6","36.7","56196","7042","19.0","2.0","6817","40509","48956","1912","55269","6093","2.9","48.0","38231","8592","52.0","2.9","3706","63405","61.5","3.3","80513","6430","3.1","30.9","27476","3233","7.6","2.0","32577","8626","28543","2674","2122","31104","51.7","4.7","26755","2116","46.0","4.6","2762","25435","2.0","5.7","61725","51111","48.3","4.7","6172","37114","40.0","4.9","31985","5235","2.9","8.3","64960","4024","29.0","(X)","(X)","(X)","33.6","(X)","(X)","(X)","20.1","(X)","(X)","(X)",
"1600000US0566080","Springdale city, Arkansas","1333","40256","4323","23226","77.4","5.1","43085","3996","N","N","29609","19037","N","N","40183","2109","N","N","33133","56439","N","N","N","N","27280","5716","N","N","N","N","31601","7195","N","N","27256","3199","69.5","4.9","44652","4386","2.8","1.6","5923","24024","5.2","45.6","40559","8490","5.0","36.7","44663","6129","14.9","3.9","13117","29991","16360","1249","43347","4332","N","N","36520","6653","N","N","11784","50638","N","N","52775","6856","N","N","19125","4247","N","N","30854","6221","6866","1282","6433","30669","55.8","11.3","23690","8142","49.7","11.1","8380","19568","5.4","6.1","37722","22551","44.2","11.3","5795","38780","29.3","9.6","35165","6304","8.5","14.9","55397","30453","19.0","(X)","(X)","(X)","17.5","(X)","(X)","(X)","21.8","(X)","(X)","(X)",
"1600000US0600562","Alameda city, California","1368","68731","7783","28011","55.1","4.7","87557","11752","N","N","30900","15639","N","N","2,500-","***","28.8","4.0","15624","66985","N","N","35239","17717","N","N","N","N","N","N","61000","28622","N","N","58979","41442","51.4","4.5","84020","12148","0.5","0.5","36673","38571","4.9","38.0","80797","15399","5.1","44.3","73646","16065","17.3","3.0","6360","51588","18236","1066","87955","10521","N","N","84658","15904","N","N","12215","90669","N","N","109548","13570","N","N","30359","7036","N","N","63478","27281","9775","1387","10047","51716","53.9","8.1","39252","7445","46.7","8.4","6106","38269","3.4","7.2","67803","37290","46.1","8.1","5622","62307","34.0","8.0","56839","14157","5.7","12.1","84294","17144","24.2","(X)","(X)","(X)","25.1","(X)","(X)","(X)","20.1","(X)","(X)","(X)",
"1600000US0600884","Alhambra city, California","2034","49435","7560","28100","28.1","3.7","56509","12112","N","N","118588","112108","N","N","-","**","51.4","4.6","5174","41591","N","N","-","**","64642","12217","3.8","17.7","N","N","23750","9201","4.6","32.3","60472","15551","14.2","3.4","63562","12677","2.5","1.5","28225","4942","4.7","35.9","63530","7370","4.5","38.0","51767","10360","23.6","3.4","10575","34860","19964","1300","49822","6112","5.2","34.0","47446","6939","66.0","5.2","11106","51965","68.0","5.4","61404","12485","4.9","22.8","42435","8978","9.2","2.8","31828","16120","8136","1674","9219","34268","58.1","8.8","32298","7939","45.2","8.2","9195","30475","6.5","12.9","42707","20481","41.9","8.8","31282","44402","34.9","9.4","37270","31594","5.2","7.0","49232","65713","36.8","(X)","(X)","(X)","39.7","(X)","(X)","(X)","29.1","(X)","(X)","(X)",
"1600000US0602000","Anaheim city, California","3112","54157","3485","100404","63.0","2.3","57559","3370","0.8","3.1","43884","12067","N","N","66412","11622","14.3","1.6","8976","55794","N","N","N","N","43416","4966","2.2","17.3","N","N","58418","12631","2.8","42.6","46834","4419","38.7","2.3","64430","6478","3.8","1.0","2479","32056","2.7","38.9","52189","5154","2.3","40.0","67976","6041","17.4","1.9","6723","36699","75396","2109","56012","3925","3.1","50.5","50344","3636","49.5","3.1","6276","60894","70.8","2.4","67886","6898","2.3","18.6","33168","5228","10.6","2.0","41700","7651","25008","2791","4172","38720","58.1","4.6","32617","4942","46.9","4.9","4783","28969","2.8","11.2","60754","22345","41.9","4.6","6245","50666","27.2","5.2","42493","9426","3.7","14.6","64686","14353","35.6","(X)","(X)","(X)","35.7","(X)","(X)","(X)","29.1","(X)","(X)","(X)",
"1600000US0602252","Antioch city, California","2008","62088","7207","30970","58.1","4.2","61315","9351","3.0","14.6","57411","21841","N","N","76362","4152","N","N","46976","87220","N","N","N","N","55786","28642","3.2","11.7","N","N","42447","22928","4.8","28.8","63179","12165","43.5","4.7","61338","8804","2.5","1.5","82697","26442","4.8","35.8","54569","8461","5.1","43.1","78616","9784","18.6","3.2","14277","50286","24708","1655","68803","8006","N","N","59152","11975","N","N","11960","74389","N","N","82223","11253","N","N","38785","11134","N","N","65337","19013","6262","1207","11357","26415","64.5","9.2","23829","4732","49.2","11.6","5336","22638","9.0","15.4","72137","67686","35.5","9.2","9709","42243","28.5","8.9","40505","23275","4.7","7.0","57791","29415","34.9","(X)","(X)","(X)","34.9","(X)","(X)","(X)","29.8","(X)","(X)","(X)",
"1600000US0602364","Apple Valley town, California","1442","46250","3772","23900","86.7","4.1","50260","7040","N","N","24876","3478","N","N","-","**","N","N","N","N","N","N","-","**","41565","17415","N","N","N","N","43710","23844","N","N","45955","9086","69.7","5.6","52016","8793","3.8","2.3","10603","20796","5.9","31.6","53083","10487","6.2","39.4","52230","13501","25.2","4.9","7456","37346","18642","1029","50992","7523","N","N","50520","11569","N","N","10288","51346","N","N","63624","16116","N","N","24733","9225","N","N","42024","26360","5258","1242","11184","26978","62.5","13.3","22886","2373","54.0","11.7","2232","21691","7.3","8.5","60737","23498","37.5","13.3","8785","42143","29.6","11.6","41486","10707","5.9","7.9","44762","41571","22.1","(X)","(X)","(X)","21.2","(X)","(X)","(X)","24.5","(X)","(X)","(X)",
"1600000US0602553","Arden-Arcade CDP, California","2173","41476","4149","39936","72.3","3.9","45269","6188","N","N","26273","7259","N","N","65992","43470","N","N","26192","41940","N","N","2,500-","***","N","N","N","N","N","N","57188","21943","2.9","15.8","30330","9894","65.3","4.0","48740","6250","5.1","2.1","9245","17960","4.4","36.3","45009","12087","3.3","35.5","45370","7951","23.1","2.6","9695","39481","20000","2105","55744","10160","N","N","38551","16325","N","N","13412","68300","N","N","81256","10872","N","N","28038","3838","N","N","50081","19016","19936","1981","4777","32008","63.8","5.8","29966","7251","55.7","6.0","6423","28494","3.8","8.1","49198","61721","36.2","5.8","8619","33771","28.8","5.6","34649","9014","2.9","7.4","31787","24365","20.2","(X)","(X)","(X)","19.7","(X)","(X)","(X)","18.5","(X)","(X)","(X)",
"1600000US0603526","Bakersfield city, California","3039","53038","2597","109420","69.9","2.1","56853","3006","1.3","8.5","30316","10084","N","N","58333","43731","5.7","0.8","23374","67524","N","N","-","**","48178","5348","1.8","12.2","0.8","2.8","46744","29782","1.7","36.5","47611","4311","47.3","2.1","63821","4927","6.3","1.1","4060","22685","2.0","40.4","55374","4888","2.0","37.1","63291","4451","16.3","1.6","6427","43999","81419","2246","57800","3370","2.6","56.8","53256","5547","43.2","2.6","5345","64734","67.7","2.8","75592","3564","2.4","24.3","25684","3245","8.0","1.7","42328","10100","28001","2438","4616","35826","54.0","4.9","30247","4321","43.2","4.8","5374","25033","3.1","10.8","41212","11320","46.0","4.9","2501","41260","30.6","5.2","36802","10879","3.4","15.4","44293","4152","36.3","(X)","(X)","(X)","35.4","(X)","(X)","(X)","36.3","(X)","(X)","(X)",
"1600000US0603666","Baldwin Park city, California","1462","43546","6927","17045","37.8","5.7","41144","9334","N","N","N","N","N","N","56193","21576","18.5","4.8","27163","50588","N","N","-","**","41322","10701","6.3","38.3","N","N","N","N","5.5","75.1","41178","7141","N","N","N","N","0.3","0.4","**","-","6.3","40.0","39444","10214","5.9","43.4","57042","16132","16.4","4.3","16979","34691","15604","1258","43469","6735","N","N","37382","8941","N","N","8679","49710","N","N","48205","7673","N","N","33522","5665","N","N","57137","33114","N","N","10200","17598","N","N","18720","7812","N","N","9019","15610","N","N","55360","58734","N","N","6351","10668","N","N","10668","6351","N","N","-","**","48.2","(X)","(X)","(X)","47.0","(X)","(X)","(X)","36.8","(X)","(X)","(X)",
"1600000US0604982","Bellflower city, California","1505","47024","5725","25199","41.2","5.6","44347","7650","N","N","45081","16166","N","N","49402","33257","11.2","3.2","18994","42418","N","N","-","**","55465","10621","4.5","26.6","N","N","N","N","4.4","39.2","55289","9108","29.8","4.1","39105","9214","3.3","2.1","21377","24387","5.6","38.5","49251","9430","5.7","38.5","55685","4930","19.6","4.5","9045","30054","17877","1137","51980","7249","N","N","46665","9232","N","N","7557","54260","N","N","64472","14314","N","N","40595","8262","N","N","50141","14753","7322","1564","8138","26899","55.5","10.7","18695","3190","47.7","10.1","1682","17362","6.1","7.8","68531","51799","44.5","10.7","8813","54350","29.1","10.6","43521","18482","7.6","15.4","75785","20169","33.1","(X)","(X)","(X)","31.8","(X)","(X)","(X)","31.8","(X)","(X)","(X)",
"1600000US0606000","Berkeley city, California","2597","56623","6288","44724","64.6","3.8","76486","8253","3.0","13.9","25635","7041","N","N","-","**","16.7","2.8","20440","37447","N","N","-","**","N","N","N","N","N","N","44181","9934","2.0","7.0","54663","16981","60.1","3.7","77582","7395","15.5","2.7","11007","32601","3.5","30.9","55905","10141","3.1","31.4","82337","9388","22.1","2.5","14133","62645","18331","1494","102943","11534","N","N","93569","17210","N","N","12251","107158","N","N","122819","14821","N","N","40618","34183","N","N","53566","51641","26393","2552","6686","36943","53.1","4.0","40224","9750","30.9","3.8","6081","29829","3.6","22.3","51661","12789","46.9","4.0","8156","35670","29.0","4.0","24697","3621","3.7","17.8","51706","13837","26.9","(X)","(X)","(X)","20.9","(X)","(X)","(X)","29.9","(X)","(X)","(X)",
"1600000US0608786","Buena Park city, California","1410","61262","9280","23126","59.4","4.8","57418","6481","N","N","77699","50834","N","N","79671","60144","28.1","4.4","25614","74855","N","N","N","N","55389","16414","N","N","N","N","89714","55118","4.6","30.7","46776","13962","34.3","4.6","77775","31914","1.1","1.1","99377","75289","4.9","32.2","51526","13611","5.4","48.5","74859","11559","18.1","4.2","9153","52199","18692","994","70546","7807","N","N","71328","6965","N","N","17689","67065","N","N","88245","12597","N","N","40086","9678","N","N","55110","5240","4434","1065","4533","41593","53.5","12.2","32116","23526","45.7","12.1","23658","32215","6.6","7.8","22244","63915","46.5","12.2","19152","42245","30.0","11.0","41042","9599","7.9","16.5","103599","47862","29.4","(X)","(X)","(X)","29.9","(X)","(X)","(X)","24.6","(X)","(X)","(X)",
"1600000US0608954","Burbank city, California","1949","61520","5707","42231","80.1","3.0","53512","7772","N","N","95108","77806","N","N","-","**","13.1","2.7","21024","88352","N","N","-","**","68105","24818","N","N","N","N","66607","48247","3.0","14.2","50394","14253","69.4","3.9","55787","9813","1.6","1.1","21148","42890","3.6","39.0","77961","9126","3.5","34.9","65850","9655","24.5","3.3","5937","26133","26037","1242","79542","9453","N","N","83570","14326","N","N","10934","77673","N","N","91750","10622","N","N","49444","23366","N","N","65246","17831","16194","2277","7281","35288","62.3","6.1","28134","6191","53.9","6.1","4993","25571","2.9","8.4","64179","23938","37.7","6.1","13229","51464","26.8","5.1","40195","9948","3.9","10.9","103917","16535","25.0","(X)","(X)","(X)","28.1","(X)","(X)","(X)","19.6","(X)","(X)","(X)",
"1600000US0610046","Camarillo city, California","1562","72193","6794","25340","77.9","3.8","70509","9638","N","N","151023","138827","N","N","207790","172902","10.7","2.9","53904","124337","N","N","-","**","N","N","N","N","N","N","44091","32337","4.1","16.1","43835","19258","69.6","4.6","71508","8057","1.4","0.9","10990","26282","3.8","22.1","91342","10014","4.8","39.6","94051","13791","36.9","3.9","6127","45246","16827","1100","94020","5785","N","N","98743","15033","N","N","12984","90216","N","N","104083","14911","N","N","41026","10273","N","N","73291","27515","8513","1468","6978","34421","63.7","8.4","24959","3788","59.4","8.6","2851","24673","2.9","4.3","40625","35026","36.3","8.4","48473","57202","22.9","8.0","39315","3207","5.9","13.4","84953","23909","24.8","(X)","(X)","(X)","24.5","(X)","(X)","(X)","22.9","(X)","(X)","(X)",
